id,rank
8536,2535
8024,2536
7374,2537
3742,2538
3925,2539
2671,2540
1997,2541
1790,2542
8798,2543
3994,2544
5944,2545
307,2546
9680,2547
1630,2548
157,2549
10146,2550
5084,2551
8809,2552
1931,2553
8123,2554
5141,2555
5971,2556
4045,2557
8175,2558
1877,2559
9652,2560
4893,2561
625,2562
8213,2563
3803,2564
8040,2565
7371,2566
4631,2567
5424,2568
5536,2569
91,2570
9505,2571
5349,2572
7657,2573
6223,2574
4920,2575
1879,2576
5217,2577
4735,2578
1862,2579
6909,2580
187,2581
7462,2582
3869,2583
8622,2584
7367,2585
7275,2586
1026,2587
5411,2588
5860,2589
716,2590
5777,2591
622,2592
8370,2593
9655,2594
52,2595
10222,2596
857,2597
586,2598
9645,2599
4583,2600
4498,2601
8275,2602
5039,2603
854,2604
9937,2605
2431,2606
4906,2607
9026,2608
7710,2609
6838,2610
8799,2611
1744,2612
269,2613
4545,2614
6771,2615
6808,2616
9708,2617
5850,2618
8637,2619
5688,2620
9594,2621
5759,2622
5722,2623
8736,2624
95,2625
6620,2626
7317,2627
7692,2628
8996,2629
3717,2630
2499,2631
855,2632
6328,2633
8438,2634
2379,2635
9529,2636
9986,2637
8744,2638
4240,2639
8303,2640
3646,2641
3325,2642
5813,2643
4812,2644
9698,2645
8207,2646
2311,2647
8335,2648
7389,2649
7675,2650
2833,2651
6933,2652
9905,2653
2879,2654
2019,2655
1524,2656
728,2657
5175,2658
5700,2659
6160,2660
9540,2661
8420,2662
2173,2663
60,2664
4807,2665
1075,2666
8324,2667
6733,2668
1469,2669
4008,2670
1527,2671
7594,2672
8987,2673
9981,2674
9030,2675
7401,2676
2470,2677
4466,2678
4742,2679
3435,2680
4978,2681
774,2682
1769,2683
8860,2684
8320,2685
7225,2686
4938,2687
6270,2688
4294,2689
9135,2690
1234,2691
7676,2692
9291,2693
2776,2694
6023,2695
8488,2696
819,2697
700,2698
6492,2699
1788,2700
7285,2701
7784,2702
2354,2703
2526,2704
1387,2705
1750,2706
2903,2707
2143,2708
1721,2709
9244,2710
1825,2711
3483,2712
5649,2713
8963,2714
5197,2715
4903,2716
2718,2717
3737,2718
5636,2719
454,2720
7641,2721
2835,2722
3833,2723
3746,2724
6156,2725
9561,2726
92,2727
4859,2728
7515,2729
2906,2730
4052,2731
9966,2732
4683,2733
6405,2734
6741,2735
1,2736
9634,2737
7341,2738
9243,2739
9044,2740
9818,2741
4995,2742
3384,2743
8746,2744
1874,2745
2243,2746
7677,2747
7487,2748
2395,2749
308,2750
4734,2751
4100,2752
8288,2753
4855,2754
7923,2755
9116,2756
1482,2757
5199,2758
2259,2759
8059,2760
5065,2761
1748,2762
1861,2763
1117,2764
6438,2765
3268,2766
3905,2767
8894,2768
10021,2769
1412,2770
7050,2771
3366,2772
5576,2773
5564,2774
3926,2775
1447,2776
3227,2777
9788,2778
9203,2779
4892,2780
1998,2781
3916,2782
9043,2783
2350,2784
1378,2785
697,2786
9729,2787
4858,2788
694,2789
1956,2790
4288,2791
7142,2792
4205,2793
3345,2794
1852,2795
5801,2796
325,2797
9656,2798
9585,2799
7093,2800
10149,2801
129,2802
929,2803
9360,2804
5715,2805
3786,2806
5828,2807
2167,2808
5590,2809
626,2810
4479,2811
5250,2812
4015,2813
4286,2814
4354,2815
3907,2816
9552,2817
7266,2818
768,2819
1761,2820
5253,2821
5946,2822
537,2823
3012,2824
5730,2825
5414,2826
7841,2827
1707,2828
3459,2829
9109,2830
1312,2831
1008,2832
8765,2833
7694,2834
4831,2835
5954,2836
9239,2837
7554,2838
3142,2839
8636,2840
982,2841
4070,2842
8806,2843
6202,2844
5038,2845
4871,2846
9679,2847
4066,2848
659,2849
2599,2850
7636,2851
5193,2852
7424,2853
10237,2854
7883,2855
1196,2856
4913,2857
5002,2858
9539,2859
5586,2860
1765,2861
1947,2862
6867,2863
9232,2864
7111,2865
9334,2866
7559,2867
6127,2868
2090,2869
6709,2870
9370,2871
8023,2872
7270,2873
1779,2874
5765,2875
4736,2876
1064,2877
925,2878
7172,2879
1198,2880
803,2881
8957,2882
3898,2883
3698,2884
7643,2885
5582,2886
5056,2887
363,2888
5367,2889
3003,2890
5702,2891
2875,2892
7617,2893
5964,2894
1422,2895
9129,2896
1762,2897
2144,2898
9837,2899
2298,2900
7003,2901
9038,2902
9257,2903
5337,2904
1254,2905
1115,2906
6970,2907
4493,2908
5427,2909
4767,2910
734,2911
1983,2912
1613,2913
7726,2914
3494,2915
5076,2916
8350,2917
6321,2918
7359,2919
2761,2920
4212,2921
6573,2922
3986,2923
4933,2924
7372,2925
1314,2926
6361,2927
6010,2928
6936,2929
3892,2930
2102,2931
4068,2932
8272,2933
5572,2934
1629,2935
4403,2936
4260,2937
2037,2938
3462,2939
3736,2940
7546,2941
7728,2942
4553,2943
3277,2944
9454,2945
1683,2946
3282,2947
7155,2948
6142,2949
57,2950
2964,2951
5558,2952
10155,2953
4278,2954
6738,2955
9455,2956
4171,2957
3117,2958
10158,2959
9158,2960
10119,2961
548,2962
6231,2963
3677,2964
7214,2965
7810,2966
4644,2967
4986,2968
9381,2969
4370,2970
3195,2971
3298,2972
996,2973
7620,2974
3377,2975
4674,2976
8745,2977
9687,2978
323,2979
7911,2980
3660,2981
1373,2982
1619,2983
7089,2984
9325,2985
7199,2986
1972,2987
6248,2988
8941,2989
6980,2990
1148,2991
8022,2992
8630,2993
5628,2994
4686,2995
1954,2996
243,2997
2480,2998
8604,2999
6236,3000
4704,3001
5883,3002
37,3003
7552,3004
1562,3005
2985,3006
40,3007
4799,3008
6171,3009
9498,3010
10174,3011
9460,3012
7940,3013
4739,3014
8780,3015
727,3016
9730,3017
8991,3018
3090,3019
6454,3020
5156,3021
6476,3022
2079,3023
7330,3024
9717,3025
1058,3026
2062,3027
8921,3028
3674,3029
6829,3030
5092,3031
3868,3032
7182,3033
4349,3034
10050,3035
6324,3036
1665,3037
1677,3038
2773,3039
1807,3040
4341,3041
4571,3042
9880,3043
698,3044
9154,3045
5179,3046
2089,3047
2137,3048
9354,3049
4043,3050
5192,3051
6469,3052
760,3053
9911,3054
9659,3055
4562,3056
8615,3057
7471,3058
1080,3059
845,3060
7508,3061
5982,3062
303,3063
6748,3064
3549,3065
4312,3066
5168,3067
8302,3068
4999,3069
5211,3070
3641,3071
6659,3072
8496,3073
8242,3074
5514,3075
1651,3076
2696,3077
7842,3078
9128,3079
126,3080
7787,3081
5421,3082
7956,3083
2576,3084
8398,3085
6769,3086
8137,3087
42,3088
8970,3089
8882,3090
8266,3091
10235,3092
4268,3093
9009,3094
6038,3095
7478,3096
1056,3097
207,3098
5899,3099
9654,3100
7351,3101
4289,3102
6941,3103
10484,3104
7952,3105
2082,3106
5492,3107
462,3108
4459,3109
7321,3110
10470,3111
4622,3112
7470,3113
9914,3114
7938,3115
6180,3116
1993,3117
4125,3118
6310,3119
6040,3120
1427,3121
2292,3122
5190,3123
8862,3124
703,3125
5195,3126
1767,3127
7629,3128
2459,3129
9950,3130
8092,3131
1305,3132
9690,3133
5678,3134
4529,3135
7314,3136
8886,3137
7735,3138
5763,3139
3467,3140
8681,3141
370,3142
123,3143
2940,3144
2326,3145
9588,3146
437,3147
6082,3148
2659,3149
7875,3150
7399,3151
215,3152
4216,3153
2494,3154
58,3155
7975,3156
6184,3157
6295,3158
4309,3159
869,3160
7241,3161
1393,3162
3983,3163
7999,3164
1534,3165
9398,3166
4428,3167
1561,3168
928,3169
9989,3170
543,3171
4876,3172
429,3173
5986,3174
8157,3175
3694,3176
2956,3177
2305,3178
4282,3179
8015,3180
6592,3181
1566,3182
6768,3183
4795,3184
5361,3185
44,3186
4668,3187
9820,3188
9278,3189
7713,3190
9256,3191
2367,3192
3908,3193
7681,3194
8399,3195
2380,3196
1451,3197
1577,3198
5776,3199
7370,3200
2120,3201
167,3202
23,3203
1428,3204
3680,3205
8574,3206
51,3207
2064,3208
717,3209
9141,3210
5528,3211
6349,3212
6070,3213
5531,3214
5173,3215
5513,3216
9521,3217
4509,3218
4223,3219
1159,3220
9878,3221
9612,3222
3762,3223
10548,3224
4124,3225
8785,3226
4308,3227
9538,3228
1770,3229
1362,3230
7590,3231
958,3232
4087,3233
757,3234
6068,3235
1891,3236
5144,3237
5464,3238
3120,3239
7645,3240
1537,3241
6234,3242
2687,3243
3574,3244
2176,3245
930,3246
2889,3247
9136,3248
5258,3249
8017,3250
1802,3251
5152,3252
8879,3253
7786,3254
8134,3255
7961,3256
9537,3257
1979,3258
7418,3259
7739,3260
9284,3261
6624,3262
1271,3263
5140,3264
7125,3265
5336,3266
2075,3267
4989,3268
4542,3269
7762,3270
6815,3271
9502,3272
6972,3273
5426,3274
2201,3275
3842,3276
2420,3277
470,3278
7666,3279
9518,3280
4515,3281
6497,3282
933,3283
837,3284
3031,3285
2180,3286
4616,3287
4854,3288
10010,3289
646,3290
3961,3291
9432,3292
1364,3293
2366,3294
8764,3295
169,3296
2768,3297
3859,3298
1757,3299
2914,3300
8363,3301
3527,3302
9840,3303
5279,3304
3883,3305
8449,3306
4811,3307
5149,3308
596,3309
6045,3310
3793,3311
9770,3312
786,3313
1758,3314
7198,3315
652,3316
9418,3317
9620,3318
3769,3319
6410,3320
8900,3321
2192,3322
1731,3323
1655,3324
5273,3325
9016,3326
5114,3327
5100,3328
9933,3329
7377,3330
916,3331
5167,3332
565,3333
9750,3334
6600,3335
8909,3336
1639,3337
3102,3338
1161,3339
8545,3340
1448,3341
2685,3342
1046,3343
5746,3344
737,3345
1555,3346
9692,3347
6630,3348
8625,3349
6977,3350
2505,3351
1055,3352
2548,3353
8232,3354
7463,3355
9391,3356
4810,3357
10435,3358
7689,3359
1551,3360
1415,3361
3812,3362
7626,3363
1438,3364
7699,3365
5580,3366
2772,3367
1530,3368
7736,3369
6177,3370
2478,3371
2012,3372
7276,3373
4061,3374
2363,3375
7202,3376
10413,3377
6882,3378
8713,3379
9593,3380
56,3381
3568,3382
6197,3383
6868,3384
8595,3385
446,3386
5334,3387
5487,3388
4614,3389
1420,3390
4579,3391
6083,3392
8658,3393
5007,3394
8422,3395
2734,3396
5981,3397
513,3398
8611,3399
5177,3400
3223,3401
8418,3402
3382,3403
1286,3404
4645,3405
1250,3406
2518,3407
6178,3408
8008,3409
4506,3410
5506,3411
9696,3412
8602,3413
1217,3414
5354,3415
5184,3416
7550,3417
8475,3418
2616,3419
4040,3420
5827,3421
5822,3422
2246,3423
3645,3424
785,3425
4790,3426
2973,3427
2323,3428
1174,3429
5754,3430
3903,3431
8649,3432
3915,3433
1015,3434
1646,3435
7439,3436
7427,3437
5767,3438
5597,3439
4164,3440
8073,3441
7915,3442
5817,3443
1553,3444
9720,3445
140,3446
2637,3447
9392,3448
9465,3449
3932,3450
518,3451
7279,3452
4617,3453
897,3454
634,3455
7158,3456
2436,3457
6664,3458
1625,3459
7167,3460
1108,3461
2099,3462
3532,3463
668,3464
6512,3465
2813,3466
8629,3467
6871,3468
9714,3469
7871,3470
507,3471
1356,3472
602,3473
9228,3474
4653,3475
5926,3476
7138,3477
7591,3478
6670,3479
711,3480
1431,3481
1296,3482
9337,3483
6395,3484
7845,3485
2327,3486
818,3487
9023,3488
3589,3489
1077,3490
1430,3491
5220,3492
8479,3493
678,3494
9668,3495
2454,3496
4163,3497
5620,3498
4433,3499
2206,3500
6589,3501
4593,3502
1647,3503
5373,3504
1061,3505
6472,3506
9822,3507
3811,3508
9322,3509
1021,3510
1275,3511
8039,3512
7307,3513
2764,3514
9247,3515
5400,3516
6176,3517
122,3518
2710,3519
1181,3520
6805,3521
8063,3522
6357,3523
13,3524
3705,3525
889,3526
778,3527
5209,3528
400,3529
5455,3530
2343,3531
7545,3532
981,3533
4449,3534
3212,3535
1031,3536
6954,3537
7104,3538
7817,3539
5633,3540
6746,3541
8158,3542
619,3543
4261,3544
5284,3545
4931,3546
2766,3547
7049,3548
577,3549
7654,3550
9947,3551
6091,3552
5356,3553
1336,3554
5987,3555
9629,3556
2119,3557
9018,3558
956,3559
7615,3560
8826,3561
5430,3562
6190,3563
3849,3564
4640,3565
3420,3566
9944,3567
5972,3568
6135,3569
9846,3570
4819,3571
7748,3572
5527,3573
8056,3574
7002,3575
7239,3576
5535,3577
2095,3578
8124,3579
7450,3580
4982,3581
2517,3582
107,3583
4355,3584
3511,3585
8424,3586
6619,3587
6090,3588
8511,3589
410,3590
967,3591
2401,3592
6613,3593
762,3594
1006,3595
1493,3596
5240,3597
5050,3598
770,3599
6344,3600
7660,3601
9387,3602
9943,3603
2646,3604
4963,3605
2185,3606
6551,3607
4462,3608
7517,3609
5780,3610
5242,3611
6483,3612
8005,3613
4880,3614
5398,3615
6323,3616
2998,3617
6037,3618
133,3619
3368,3620
4665,3621
1138,3622
81,3623
3791,3624
8497,3625
3409,3626
954,3627
9677,3628
7383,3629
4527,3630
4680,3631
7608,3632
8902,3633
6501,3634
6777,3635
653,3636
7346,3637
10193,3638
4555,3639
9596,3640
6662,3641
9143,3642
7,3643
821,3644
7621,3645
4563,3646
3037,3647
9669,3648
1083,3649
3771,3650
8522,3651
628,3652
6351,3653
4847,3654
8661,3655
1856,3656
823,3657
5855,3658
5584,3659
4634,3660
6065,3661
5812,3662
7753,3663
8867,3664
1107,3665
8199,3666
4074,3667
2834,3668
3042,3669
2312,3670
4536,3671
5541,3672
4071,3673
3619,3674
3318,3675
371,3676
6991,3677
3455,3678
4706,3679
6505,3680
1540,3681
6403,3682
6799,3683
7669,3684
7908,3685
4315,3686
2774,3687
5023,3688
239,3689
2078,3690
1549,3691
1889,3692
6658,3693
6760,3694
5191,3695
8768,3696
7077,3697
3188,3698
9119,3699
4633,3700
1523,3701
6951,3702
9262,3703
4487,3704
1872,3705
194,3706
8455,3707
843,3708
8534,3709
291,3710
9685,3711
8355,3712
4003,3713
7527,3714
9595,3715
8274,3716
2159,3717
5096,3718
2288,3719
6809,3720
8231,3721
9338,3722
8983,3723
1593,3724
2723,3725
5483,3726
3310,3727
3335,3728
3877,3729
2029,3730
1147,3731
2032,3732
2641,3733
8360,3734
7574,3735
4850,3736
7420,3737
3423,3738
411,3739
9610,3740
4977,3741
5787,3742
156,3743
2456,3744
7670,3745
6282,3746
6903,3747
5135,3748
7188,3749
209,3750
3559,3751
153,3752
2094,3753
595,3754
2697,3755
4424,3756
2234,3757
3487,3758
691,3759
2587,3760
9648,3761
8757,3762
9306,3763
5630,3764
2258,3765
3442,3766
3506,3767
3979,3768
9955,3769
9635,3770
793,3771
3796,3772
3988,3773
8510,3774
7449,3775
990,3776
6021,3777
9217,3778
3675,3779
4823,3780
7914,3781
9178,3782
4751,3783
1167,3784
36,3785
9082,3786
1598,3787
5983,3788
12,3789
5359,3790
5265,3791
104,3792
4439,3793
4226,3794
849,3795
6392,3796
6669,3797
5164,3798
3934,3799
1206,3800
9047,3801
1620,3802
6574,3803
4238,3804
1560,3805
3616,3806
478,3807
8771,3808
840,3809
3385,3810
584,3811
8575,3812
4632,3813
5219,3814
9274,3815
3604,3816
5083,3817
7250,3818
9224,3819
8246,3820
9383,3821
7280,3822
4210,3823
7633,3824
5637,3825
8676,3826
6489,3827
1686,3828
3818,3829
7395,3830
106,3831
6294,3832
5187,3833
6632,3834
151,3835
4678,3836
8034,3837
4244,3838
8359,3839
7830,3840
2569,3841
5748,3842
7009,3843
7131,3844
4902,3845
7878,3846
4082,3847
3889,3848
90,3849
3355,3850
4660,3851
8027,3852
69,3853
295,3854
9458,3855
1258,3856
6887,3857
1536,3858
4107,3859
4822,3860
2435,3861
1143,3862
7859,3863
8906,3864
6420,3865
10321,3866
1720,3867
6056,3868
8171,3869
8594,3870
976,3871
4331,3872
3450,3873
4222,3874
435,3875
1421,3876
293,3877
8305,3878
6226,3879
4313,3880
4310,3881
5969,3882
5991,3883
8440,3884
7656,3885
320,3886
7685,3887
8986,3888
847,3889
3238,3890
2068,3891
8773,3892
1310,3893
8897,3894
6307,3895
2088,3896
9414,3897
2868,3898
9678,3899
1876,3900
3992,3901
4234,3902
2239,3903
8554,3904
4153,3905
6688,3906
4060,3907
7283,3908
1866,3909
2113,3910
1867,3911
8051,3912
9705,3913
8740,3914
526,3915
4830,3916
7016,3917
1967,3918
9125,3919
7523,3920
3715,3921
5185,3922
2085,3923
7985,3924
6269,3925
4760,3926
8237,3927
7179,3928
8298,3929
761,3930
7602,3931
180,3932
9491,3933
136,3934
7181,3935
9724,3936
8738,3937
1948,3938
3940,3939
6430,3940
3361,3941
9049,3942
8376,3943
299,3944
3262,3945
7369,3946
3843,3947
7302,3948
5482,3949
4809,3950
3452,3951
9185,3952
8463,3953
9694,3954
6441,3955
405,3956
5547,3957
7778,3958
817,3959
1441,3960
2055,3961
7454,3962
2325,3963
9326,3964
3253,3965
9622,3966
359,3967
7974,3968
6128,3969
7540,3970
10220,3971
5413,3972
2386,3973
7021,3974
6544,3975
7417,3976
8112,3977
8297,3978
8779,3979
585,3980
2748,3981
6570,3982
650,3983
4570,3984
5950,3985
2034,3986
265,3987
2145,3988
5292,3989
4277,3990
7405,3991
2056,3992
4548,3993
9493,3994
3089,3995
1658,3996
7036,3997
1104,3998
2231,3999
3828,4000
4031,4001
1754,4002
7593,4003
4699,4004
1864,4005
4547,4006
5485,4007
5548,4008
1485,4009
2586,4010
1596,4011
9613,4012
9365,4013
9115,4014
1597,4015
9259,4016
8062,4017
2989,4018
1989,4019
5384,4020
8628,4021
9657,4022
8439,4023
3448,4024
258,4025
5112,4026
1805,4027
7315,4028
7580,4029
5035,4030
3504,4031
1890,4032
538,4033
7222,4034
9699,4035
6183,4036
155,4037
476,4038
2554,4039
6046,4040
7187,4041
9180,4042
6317,4043
830,4044
1515,4045
6974,4046
10,4047
7310,4048
2158,4049
616,4050
9544,4051
8148,4052
1372,4053
3633,4054
1101,4055
1265,4056
5719,4057
4743,4058
4196,4059
6468,4060
1738,4061
7665,4062
6924,4063
9133,4064
1408,4065
6150,4066
2953,4067
6542,4068
2458,4069
231,4070
4377,4071
1106,4072
1637,4073
3132,4074
8504,4075
3183,4076
9176,4077
1165,4078
5418,4079
3073,4080
6170,4081
1571,4082
4625,4083
1444,4084
1500,4085
2503,4086
2141,4087
5690,4088
8378,4089
7295,4090
3774,4091
1020,4092
6422,4093
1878,4094
4321,4095
1322,4096
460,4097
388,4098
7361,4099
5110,4100
701,4101
4507,4102
6872,4103
5154,4104
9077,4105
6519,4106
5268,4107
5294,4108
7452,4109
8033,4110
2746,4111
969,4112
3846,4113
6976,4114
3085,4115
2391,4116
1962,4117
1057,4118
4956,4119
2225,4120
355,4121
4615,4122
8914,4123
2972,4124
3912,4125
6318,4126
4478,4127
8815,4128
6896,4129
6787,4130
4032,4131
72,4132
5027,4133
5539,4134
2074,4135
168,4136
3629,4137
5478,4138
3484,4139
1195,4140
3806,4141
7129,4142
4650,4143
6101,4144
73,4145
2638,4146
5034,4147
9065,4148
8003,4149
3751,4150
8346,4151
5732,4152
9675,4153
6241,4154
1660,4155
3333,4156
3554,4157
9461,4158
5943,4159
5406,4160
7390,4161
2004,4162
3331,4163
1225,4164
3066,4165
5749,4166
5498,4167
2740,4168
349,4169
10352,4170
677,4171
3091,4172
3313,4173
4141,4174
4293,4175
3075,4176
4833,4177
143,4178
3180,4179
9345,4180
6112,4181
7109,4182
4437,4183
1887,4184
8306,4185
7047,4186
8516,4187
7833,4188
8170,4189
402,4190
5158,4191
6066,4192
74,4193
7759,4194
351,4195
890,4196
4911,4197
1457,4198
10329,4199
5985,4200
186,4201
6060,4202
8507,4203
8686,4204
177,4205
6055,4206
3944,4207
3861,4208
973,4209
2182,4210
3369,4211
7084,4212
1168,4213
3381,4214
5966,4215
5365,4216
347,4217
2042,4218
5666,4219
1489,4220
100,4221
5444,4222
8177,4223
1539,4224
4362,4225
7585,4226
3623,4227
1976,4228
2511,4229
8503,4230
5234,4231
6230,4232
611,4233
3353,4234
1399,4235
8865,4236
9275,4237
7018,4238
2214,4239
3123,4240
9497,4241
1249,4242
9791,4243
4019,4244
6244,4245
6508,4246
10166,4247
2269,4248
10007,4249
784,4250
1567,4251
8423,4252
5770,4253
1822,4254
7313,4255
2221,4256
7430,4257
7551,4258
9859,4259
4138,4260
4408,4261
5922,4262
7298,4263
8368,4264
2165,4265
7305,4266
9483,4267
6714,4268
1454,4269
6311,4270
2166,4271
2388,4272
8778,4273
2411,4274
4345,4275
8165,4276
443,4277
4845,4278
8500,4279
1452,4280
5005,4281
404,4282
7543,4283
7013,4284
1166,4285
8244,4286
3853,4287
6721,4288
4471,4289
5469,4290
8767,4291
1149,4292
6461,4293
3649,4294
8128,4295
139,4296
3213,4297
7391,4298
6,4299
9735,4300
3888,4301
1664,4302
6633,4303
2444,4304
2315,4305
7647,4306
1146,4307
5914,4308
5629,4309
8739,4310
4469,4311
3743,4312
9165,4313
385,4314
1160,4315
992,4316
1582,4317
9796,4318
6851,4319
2529,4320
1293,4321
7637,4322
8337,4323
1257,4324
1729,4325
4386,4326
8384,4327
2692,4328
4065,4329
8796,4330
2356,4331
7403,4332
4206,4333
9586,4334
4694,4335
7575,4336
4084,4337
4753,4338
4603,4339
8913,4340
6384,4341
5357,4342
6785,4343
5377,4344
7797,4345
5741,4346
2381,4347
2384,4348
2516,4349
468,4350
4591,4351
3330,4352
7156,4353
6136,4354
7080,4355
1273,4356
2570,4357
4054,4358
1522,4359
6013,4360
4558,4361
7456,4362
972,4363
1610,4364
7252,4365
181,4366
5510,4367
4813,4368
2036,4369
2020,4370
578,4371
7916,4372
6736,4373
6221,4374
7982,4375
5651,4376
979,4377
204,4378
5338,4379
533,4380
7258,4381
1924,4382
6181,4383
5989,4384
3866,4385
3922,4386
1710,4387
7646,4388
3264,4389
7705,4390
7939,4391
1426,4392
989,4393
2100,4394
5663,4395
1946,4396
5632,4397
9928,4398
9295,4399
846,4400
1306,4401
259,4402
2378,4403
5425,4404
3400,4405
6502,4406
5530,4407
2995,4408
7926,4409
8156,4410
3548,4411
2360,4412
8310,4413
4508,4414
4340,4415
3267,4416
9849,4417
4910,4418
6080,4419
9199,4420
6754,4421
1584,4422
3086,4423
7210,4424
6235,4425
3535,4426
1821,4427
8659,4428
4950,4429
991,4430
7653,4431
827,4432
8131,4433
7744,4434
3404,4435
7459,4436
9025,4437
4137,4438
2007,4439
4489,4440
4782,4441
4962,4442
9096,4443
5820,4444
2678,4445
7355,4446
6373,4447
1573,4448
7894,4449
182,4450
1999,4451
8241,4452
2938,4453
450,4454
2581,4455
7019,4456
8206,4457
8917,4458
6211,4459
7124,4460
219,4461
994,4462
1581,4463
3020,4464
8720,4465
3236,4466
4817,4467
9606,4468
9332,4469
2648,4470
7700,4471
3217,4472
1586,4473
5602,4474
1546,4475
9478,4476
2204,4477
1033,4478
1439,4479
798,4480
9978,4481
4918,4482
1379,4483
1313,4484
248,4485
5643,4486
302,4487
495,4488
4037,4489
273,4490
1955,4491
8654,4492
5617,4493
2418,4494
679,4495
225,4496
4358,4497
7822,4498
7796,4499
5725,4500
94,4501
8808,4502
4453,4503
663,4504
5707,4505
5886,4506
3851,4507
9790,4508
7335,4509
5984,4510
9811,4511
9946,4512
1218,4513
4638,4514
7890,4515
467,4516
4426,4517
110,4518
5317,4519
3346,4520
7900,4521
1054,4522
706,4523
2786,4524
8893,4525
97,4526
7628,4527
2407,4528
3530,4529
261,4530
3378,4531
1183,4532
3681,4533
876,4534
7326,4535
5997,4536
8125,4537
9149,4538
7126,4539
893,4540
4470,4541
5750,4542
639,4543
1760,4544
6627,4545
1616,4546
4063,4547
5254,4548
6314,4549
3718,4550
2425,4551
1676,4552
4490,4553
5066,4554
5438,4555
8762,4556
523,4557
5799,4558
8797,4559
5650,4560
2733,4561
6053,4562
2208,4563
1886,4564
1815,4565
7007,4566
7505,4567
1675,4568
4642,4569
8569,4570
3229,4571
9220,4572
2103,4573
9442,4574
9131,4575
1871,4576
5907,4577
9816,4578
9419,4579
2829,4580
8016,4581
2097,4582
4047,4583
5432,4584
4108,4585
2846,4586
3131,4587
1450,4588
9226,4589
7725,4590
5960,4591
3897,4592
3780,4593
4369,4594
4688,4595
8748,4596
2453,4597
4661,4598
9240,4599
262,4600
3250,4601
9980,4602
4248,4603
4846,4604
1912,4605
9771,4606
3113,4607
2152,4608
3240,4609
4491,4610
3798,4611
2901,4612
8978,4613
9487,4614
5568,4615
2664,4616
3697,4617
8401,4618
696,4619
4692,4620
3819,4621
9525,4622
263,4623
7844,4624
6732,4625
7741,4626
2660,4627
804,4628
5686,4629
4271,4630
8197,4631
362,4632
3871,4633
7588,4634
2461,4635
4544,4636
6694,4637
7563,4638
6671,4639
4996,4640
213,4641
7743,4642
1542,4643
6915,4644
1328,4645
3651,4646
3879,4647
4318,4648
6424,4649
4247,4650
4676,4651
6615,4652
9473,4653
5288,4654
2249,4655
7557,4656
1221,4657
4213,4658
522,4659
272,4660
5304,4661
7794,4662
9570,4663
8365,4664
5783,4665
2242,4666
4756,4667
8759,4668
6892,4669
3654,4670
1126,4671
7815,4672
2841,4673
4239,4674
9661,4675
6611,4676
7436,4677
9642,4678
7434,4679
9760,4680
8850,4681
1883,4682
8149,4683
7061,4684
713,4685
7671,4686
2896,4687
8285,4688
9439,4689
305,4690
8866,4691
147,4692
179,4693
8144,4694
6449,4695
5480,4696
6690,4697
6474,4698
5502,4699
559,4700
88,4701
3652,4702
8807,4703
9017,4704
7408,4705
2184,4706
3347,4707
5380,4708
9556,4709
7193,4710
6996,4711
6734,4712
1050,4713
5662,4714
4860,4715
2018,4716
4165,4717
1678,4718
2680,4719
5863,4720
7097,4721
8374,4722
2644,4723
7881,4724
1442,4725
2651,4726
618,4727
6572,4728
1783,4729
8046,4730
2253,4731
4257,4732
6243,4733
2623,4734
7698,4735
9852,4736
4988,4737
8852,4738
7690,4739
9297,4740
1903,4741
5278,4742
6912,4743
3725,4744
6099,4745
3445,4746
8606,4747
4333,4748
7843,4749
2256,4750
29,4751
592,4752
7571,4753
5255,4754
9216,4755
1706,4756
7718,4757
4269,4758
10078,4759
7625,4760
6581,4761
1163,4762
7273,4763
3143,4764
9854,4765
4505,4766
7534,4767
8600,4768
292,4769
4771,4770
2677,4771
7944,4772
5859,4773
3243,4774
3624,4775
3938,4776
2437,4777
8949,4778
3291,4779
5456,4780
9925,4781
9748,4782
9942,4783
7350,4784
8325,4785
4465,4786
9031,4787
813,4788
794,4789
1092,4790
1778,4791
3909,4792
5867,4793
9935,4794
5752,4795
8215,4796
5350,4797
3544,4798
9035,4799
8025,4800
5810,4801
1511,4802
6471,4803
2035,4804
4804,4805
2942,4806
3426,4807
3316,4808
8264,4809
7937,4810
2202,4811
6660,4812
4805,4813
9575,4814
8221,4815
502,4816
6380,4817
3299,4818
4621,4819
5049,4820
3035,4821
5386,4822
7852,4823
220,4824
1476,4825
9204,4826
1992,4827
8934,4828
4476,4829
6466,4830
6545,4831
3586,4832
1405,4833
2957,4834
8788,4835
4503,4836
2112,4837
6585,4838
3104,4839
3809,4840
7506,4841
5789,4842
4146,4843
5329,4844
1774,4845
5814,4846
3658,4847
7208,4848
5761,4849
5736,4850
9884,4851
8520,4852
9172,4853
9810,4854
3783,4855
20,4856
5974,4857
2747,4858
838,4859
4551,4860
8794,4861
7419,4862
2051,4863
4626,4864
6960,4865
9368,4866
6144,4867
7064,4868
7190,4869
558,4870
8769,4871
1400,4872
8842,4873
4713,4874
4324,4875
2414,4876
1304,4877
8419,4878
1900,4879
2104,4880
3189,4881
3501,4882
8044,4883
8953,4884
2669,4885
5869,4886
3317,4887
4589,4888
4335,4889
8410,4890
504,4891
3274,4892
2390,4893
1036,4894
1659,4895
7413,4896
810,4897
3529,4898
7177,4899
7943,4900
1730,4901
1446,4902
8593,4903
3958,4904
5906,4905
1484,4906
6473,4907
9183,4908
7607,4909
